Lead_ID,Lead_Source,Industry,Total_Visits,Time_Spent_Website,Page_Views,Email_Opens,Email_Clicks,Previous_Interactions,Lead_Quality_Score,Age,Annual_Income,Sales_Calls,Days_Since_Last_Activity,Estimated_Lead_Value
10803,Referral,IT,27.0,821.0,3.5,9.0,4,4,60.5,46,92917.0,11,48,104473.68
10804,Facebook,Finance,29.0,200.0,5.99,16.0,4,9,22.05,48,41489.0,12,24,71964.42
10805,Facebook,Manufacturing,2.0,188.0,12.04,6.0,3,11,93.98,21,102281.0,7,18,105441.02
10806,LinkedIn,Healthcare,17.0,230.0,14.65,14.0,1,12,88.15,32,30818.0,15,27,119292.94
10807,Google,Finance,11.0,991.0,3.36,0.0,5,11,61.94,57,133190.0,13,54,122219.82
10808,Referral,Retail,11.0,612.0,12.39,10.0,8,11,38.32,40,149613.0,12,55,95205.41
10809,Email,IT,21.0,905.0,11.46,16.0,0,11,29.73,22,58149.0,12,120,73359.72
10810,Google,Healthcare,16.0,400.0,10.77,4.0,6,1,49.07,56,52312.0,2,21,75984.19
10811,Email,IT,16.0,791.0,14.11,6.0,5,4,40.43,35,62124.0,11,115,53368.51
10812,Google,Healthcare,2.0,1031.0,16.91,18.0,2,8,60.54,58,129222.0,12,162,92970.04
10813,LinkedIn,Retail,23.0,1178.0,7.14,14.0,0,8,97.31,42,26316.0,14,120,123599.27
10814,Referral,IT,8.0,1366.0,17.89,2.0,3,1,66.0,52,95990.0,12,58,107360.36
10815,Referral,Education,13.0,1005.0,4.05,14.0,8,6,91.19,40,85046.0,11,176,115033.69
10816,Website,Manufacturing,10.0,827.0,4.29,4.0,1,9,72.07,56,103643.0,2,54,101308.49
10817,Email,Manufacturing,8.0,1283.0,6.07,11.0,2,13,58.02,53,86829.0,12,146,101562.28
10818,Google,Healthcare,30.0,687.0,3.27,19.0,1,3,88.37,35,111724.0,1,3,119712.18
10819,Google,Education,4.0,911.0,5.38,4.0,1,12,57.71,23,138115.0,0,152,78747.72
10820,Facebook,IT,15.0,1250.0,3.02,2.0,9,12,89.49,49,122504.0,7,129,139491.66
10821,Website,Education,30.0,762.0,16.61,8.0,10,2,43.33,47,140594.0,13,6,109488.72
10823,Facebook,IT,11.0,601.0,15.2,6.0,7,15,88.43,51,130925.0,8,86,120754.45
10824,Facebook,Retail,7.0,200.0,1.91,1.0,2,0,66.99,42,140350.0,10,115,81412.64
10825,Email,Education,17.0,1435.0,19.02,20.0,6,2,91.13,55,48102.0,7,171,108584.7
10826,Email,Education,27.0,202.0,14.51,15.0,7,10,95.03,27,139430.0,4,123,121501.07
10827,LinkedIn,Retail,20.0,692.0,1.13,8.0,2,8,24.29,26,131958.0,0,136,58687.06
10828,LinkedIn,Education,24.0,482.0,15.51,12.0,1,13,60.08,46,56957.0,8,180,87867.76
10829,Facebook,Education,18.0,379.0,10.77,18.0,7,14,50.0,21,37872.0,15,73,99023.28
10830,Website,Education,22.0,523.0,15.81,19.0,2,8,70.07,39,75094.0,5,47,93438.76
10831,Google,Manufacturing,29.0,649.0,10.93,16.0,6,6,83.49,27,72719.0,11,85,120905.4
10832,Email,Finance,22.0,1057.0,13.18,5.0,0,15,42.45,56,98885.0,14,28,112804.59
10833,Website,Retail,12.0,1146.0,15.94,3.0,5,2,64.54,32,146103.0,6,46,108176.68
10834,Referral,Education,9.0,948.0,8.7,0.0,8,12,76.7,40,44693.0,7,132,113839.88
10835,Email,Manufacturing,5.0,35.0,1.05,17.0,2,2,30.75,43,75478.0,12,120,44912.07
10836,Email,Retail,10.0,317.0,17.15,18.0,6,3,85.13,45,123163.0,4,136,94183.92
10837,LinkedIn,Healthcare,4.0,791.0,8.24,8.0,5,15,68.49,50,68677.0,5,116,110950.99
10838,Google,Healthcare,5.0,1477.0,10.42,12.0,7,6,95.96,49,85012.0,11,61,127249.79
10839,Google,Education,28.0,637.0,1.15,7.0,2,6,47.16,51,35760.0,15,17,86670.24
10840,Referral,Manufacturing,28.0,486.0,10.35,12.0,2,11,28.65,38,36584.0,12,34,84383.15
10841,Referral,Manufacturing,10.0,1255.0,19.74,14.0,3,11,60.52,39,27106.0,6,20,104801.23
10842,Email,Retail,11.0,1265.0,6.29,10.0,2,13,26.86,24,38669.0,6,162,59207.18
10843,Facebook,Retail,21.0,1059.0,8.51,11.0,8,1,97.56,21,144487.0,1,43,127963.34
10844,LinkedIn,Manufacturing,24.0,653.0,14.06,13.0,10,11,23.09,35,50223.0,13,10,85863.05
10845,LinkedIn,Retail,10.0,791.0,16.48,3.0,3,14,80.28,28,85666.0,10,94,109239.46
10846,Email,Manufacturing,28.0,476.0,8.93,0.0,5,4,62.01,35,60706.0,11,158,91767.41
10847,Website,Finance,8.0,864.0,6.88,3.0,7,6,49.49,35,93019.0,13,115,96747.54
10848,Facebook,Manufacturing,2.0,1159.0,18.82,18.0,10,6,25.27,59,86585.0,0,153,52549.35
10849,Email,Healthcare,23.0,840.0,13.87,8.0,7,5,69.77,42,52482.0,7,127,101983.99
10850,Facebook,Retail,8.0,1454.0,3.26,9.0,4,9,66.82,38,85369.0,4,110,105687.54
10851,Facebook,Manufacturing,16.0,1149.0,2.31,3.0,4,9,42.47,36,59143.0,9,107,88874.7
10852,Facebook,Manufacturing,27.0,1441.0,10.19,10.0,5,11,92.82,22,49240.0,14,105,135339.78
10853,Email,Retail,22.0,988.0,5.18,8.0,9,7,44.33,56,35015.0,1,71,85506.73
10854,LinkedIn,Finance,5.0,878.0,5.83,12.0,6,2,55.98,40,107164.0,2,175,68811.73
10855,LinkedIn,Finance,27.0,838.0,17.68,11.0,9,14,63.5,36,88023.0,15,84,119582.02
10856,Facebook,Retail,25.0,1008.0,2.7,10.0,6,0,28.02,23,76500.0,5,3,81009.41
10857,Website,IT,29.0,445.0,14.59,11.0,3,2,94.57,50,88925.0,9,46,124202.41
10858,Google,Retail,3.0,755.0,6.15,17.0,5,10,49.96,22,115979.0,5,164,75040.18
10859,Email,Retail,12.0,483.0,15.45,11.0,6,1,26.46,55,121355.0,7,26,71150.89
10860,Google,Finance,13.0,1344.0,14.73,15.0,4,1,50.98,46,105596.0,4,138,88256.99
10861,Website,Finance,13.0,1246.0,1.14,4.0,4,13,68.02,25,117973.0,4,162,107310.22
10862,Email,Retail,10.0,179.0,10.67,19.0,1,13,61.09,22,74631.0,6,8,90884.24
10863,Facebook,Retail,4.0,788.0,3.65,11.0,6,1,75.56,40,101190.0,9,55,104112.42
10864,LinkedIn,Retail,9.0,808.0,17.46,20.0,5,4,24.44,54,88652.0,12,91,71522.95
10865,Google,Finance,16.0,1002.0,17.56,10.0,10,12,42.76,54,76087.0,15,138,95267.01
10866,Referral,Retail,24.0,792.0,10.45,10.0,0,0,85.54,40,104789.0,13,114,102447.11
10867,Referral,Retail,23.0,1031.0,9.44,17.0,3,9,26.39,45,79909.0,14,79,94447.36
10868,Website,Education,27.0,1446.0,6.76,2.0,2,3,88.44,40,36565.0,4,101,113595.92
10869,Facebook,IT,2.0,1369.0,14.62,19.0,2,13,27.35,45,52597.0,15,86,81386.83
10870,Google,Healthcare,19.0,105.0,7.81,16.0,6,9,86.76,34,118304.0,15,45,132373.45
10871,Facebook,IT,1.0,628.0,6.09,13.0,10,4,48.86,59,90623.0,14,50,84929.2
10872,Google,Education,25.0,1323.0,9.21,0.0,9,1,68.98,32,34432.0,8,64,110538.75
10873,Website,Healthcare,29.0,254.0,2.74,16.0,3,4,32.23,25,99300.0,5,95,68455.11
10874,Website,Retail,7.0,142.0,15.19,7.0,7,9,25.29,22,148693.0,15,2,80733.86
10875,Referral,Education,17.0,280.0,1.24,4.0,10,14,37.28,36,90714.0,6,173,81880.05
10876,Facebook,Retail,3.0,1286.0,13.25,4.0,8,3,30.23,50,116837.0,11,95,79693.73
10877,Email,Finance,20.0,870.0,4.47,8.0,2,7,44.99,58,74314.0,7,62,90247.76
10878,Referral,Manufacturing,20.0,743.0,5.42,2.0,4,0,61.15,44,125944.0,12,142,96248.45
10879,Facebook,Education,21.0,1136.0,13.08,18.0,3,14,67.1,50,66965.0,4,74,115435.0
10880,Referral,Finance,30.0,154.0,19.87,8.0,9,11,83.19,57,122449.0,13,100,121825.11
10881,Email,Education,3.0,1228.0,15.78,17.0,5,4,72.5,59,109268.0,15,111,100795.13
10882,LinkedIn,Education,3.0,1122.0,5.29,15.0,10,13,68.7,31,92957.0,10,104,113504.71
10883,LinkedIn,Finance,17.0,1100.0,4.34,0.0,9,13,52.94,34,68715.0,3,15,102140.27
10884,LinkedIn,Healthcare,7.0,913.0,17.46,1.0,3,10,57.9,43,78450.0,14,14,111899.96
10885,LinkedIn,IT,27.0,1309.0,9.44,13.0,7,11,53.16,36,111062.0,11,159,115157.64
10886,Google,Retail,26.0,59.0,10.45,13.0,2,9,60.515,41,86902.0,14,157,111478.22
10887,LinkedIn,Education,14.0,791.0,17.38,0.0,10,0,38.4,24,53317.0,7,27,66814.9
10888,Email,Retail,17.0,953.0,16.51,15.0,4,9,20.46,53,144191.0,11,85,81797.89
10889,Website,Manufacturing,18.0,1290.0,19.69,14.0,0,9,72.11,34,91753.0,9,9,121646.14
10890,Website,Finance,13.0,1301.0,18.29,14.0,5,3,36.2,39,60242.0,8,20,89803.3
10891,Google,Retail,20.0,791.0,17.18,11.0,10,7,91.21,25,25929.0,0,79,101077.84
10892,LinkedIn,Finance,29.0,524.0,2.0,15.0,4,0,88.72,56,131262.0,2,177,101254.72
10893,LinkedIn,Retail,20.0,1078.0,2.98,13.0,7,10,26.14,51,148196.0,11,57,103047.2
10894,LinkedIn,IT,21.0,747.0,11.81,14.0,8,14,28.51,38,124806.0,3,144,74128.73
10895,Referral,IT,27.0,1046.0,11.1,14.0,7,1,59.61,51,123724.0,12,100,117100.01
10896,Facebook,IT,18.0,1367.0,9.7,18.0,7,0,68.74,50,38580.0,6,75,97925.01
10897,Referral,IT,4.0,635.0,8.54,7.0,2,10,41.99,41,139144.0,5,136,77290.81
10898,Facebook,IT,1.0,404.0,9.19,1.0,3,6,77.34,50,129134.0,9,67,98618.38
10899,LinkedIn,IT,18.0,668.0,11.82,1.0,10,1,67.59,24,120967.0,9,19,100555.31
10900,LinkedIn,Finance,1.0,1078.0,1.04,9.0,3,0,45.99,25,45742.0,15,105,75089.47
10901,Referral,Education,26.0,1387.0,5.95,2.0,10,14,22.03,30,42833.0,10,164,96621.23
10902,Referral,Retail,26.0,1408.0,10.85,16.0,4,11,80.01,47,121421.0,0,164,119035.54
10903,Facebook,IT,13.0,145.0,10.45,7.0,8,15,37.18,36,96347.0,15,11,93514.74
10904,Website,Finance,20.0,77.0,4.31,3.0,8,5,86.76,50,99155.0,3,51,100783.25
10905,Facebook,Finance,20.0,128.0,11.39,13.0,9,5,53.62,33,114791.0,5,126,86512.72
10906,Referral,Finance,23.0,434.0,14.57,20.0,0,9,66.17,56,86829.0,2,80,91758.83
10907,Email,Education,10.0,1267.0,9.45,9.0,7,1,89.84,41,38527.0,14,54,129759.13
10908,Referral,Retail,27.0,714.0,1.51,0.0,0,14,89.09,60,83139.0,1,17,128180.69
10909,Email,Education,11.0,932.0,9.54,3.0,1,0,49.72,35,139527.0,1,170,74966.99
10910,Google,Healthcare,9.0,532.0,6.63,0.0,6,13,36.71,40,123410.0,9,24,89872.98
10911,Referral,Finance,9.0,923.0,18.66,16.0,7,9,82.01,40,94585.0,11,145,111832.73
10912,Google,Healthcare,5.0,287.0,10.45,16.0,0,2,54.65,25,66057.0,11,48,73310.75
10913,Website,Manufacturing,26.0,873.0,13.4,6.0,2,9,35.36,52,92439.0,3,84,89022.64
10914,Facebook,IT,1.0,150.0,2.0,19.0,6,13,92.35,26,147337.0,12,7,132195.02
10915,Email,IT,17.0,839.0,9.48,14.0,8,4,35.85,50,143258.0,0,142,65320.57
10916,Facebook,Education,22.0,1007.0,11.53,12.0,7,15,22.06,46,69261.0,14,11,112070.91
10917,Google,Retail,2.0,83.0,6.66,1.0,7,5,21.62,57,95912.0,9,12,57212.08
10918,Email,Healthcare,24.0,1048.0,9.65,18.0,8,2,69.79,33,25042.0,1,110,96628.13
10919,Facebook,Retail,13.0,1384.0,4.11,12.0,9,8,72.93,49,47769.0,15,133,115376.51
10920,Referral,Education,9.0,813.0,6.78,10.0,2,10,44.88,25,92113.0,12,133,80174.77
10921,LinkedIn,IT,29.0,791.0,12.8,14.0,7,4,45.6,45,102918.0,9,128,77765.47
10922,Google,Retail,4.0,512.0,6.73,9.0,0,12,47.16,33,47449.0,14,148,81348.31
10923,Facebook,Retail,5.0,1042.0,18.1,8.0,7,1,74.41,44,63653.0,1,54,87915.03
10924,Google,IT,11.0,216.0,12.94,8.0,6,9,24.65,51,53859.0,3,55,53842.56
10925,Google,Healthcare,24.0,685.0,9.33,19.0,7,5,94.33,40,33576.0,3,79,110713.98
10926,Email,IT,19.0,291.0,1.74,0.0,0,11,37.8,28,70874.0,0,90,57859.16
10927,Email,Retail,21.0,982.0,10.49,16.0,5,7,99.97,29,102199.0,6,97,129313.58
10928,LinkedIn,Healthcare,3.0,1417.0,15.53,11.0,6,10,33.72,41,61345.0,6,127,77256.95
10929,Referral,Healthcare,12.0,520.0,6.05,9.0,10,5,81.72,40,142926.0,9,30,125034.62
10930,Google,IT,26.0,460.0,16.33,4.0,4,3,37.87,35,139446.0,10,24,85636.57
10931,Facebook,Retail,19.0,268.0,5.78,17.0,4,5,26.47,46,95780.0,9,131,58990.85
10932,Website,Education,19.0,333.0,16.65,14.0,6,7,89.99,31,149576.0,9,122,120901.6
10933,Google,Retail,13.0,327.0,2.62,5.0,10,7,88.7,57,125438.0,0,100,105382.82
10934,Google,Finance,28.0,105.0,17.46,6.0,2,12,52.29,31,94428.0,10,176,86231.51
10935,LinkedIn,Manufacturing,7.0,1386.0,10.48,16.0,5,9,76.19,47,117648.0,7,71,114698.93
10936,Referral,Education,16.0,1028.0,6.63,5.0,6,1,64.57,50,29321.0,9,150,90774.6
10937,Website,Healthcare,23.0,671.0,6.04,7.0,0,7,88.24,39,30776.0,13,14,126030.43
10938,Email,Education,7.0,856.0,9.21,11.0,1,5,45.2,54,133888.0,13,48,96769.81
10939,Email,Healthcare,26.0,312.0,19.98,20.0,3,15,61.89,58,41119.0,6,29,98982.01
10940,Facebook,Healthcare,8.0,620.0,5.19,13.0,7,1,58.83,43,55569.0,6,50,68185.98
10941,Website,Education,5.0,101.0,2.96,11.0,10,0,48.31,21,63596.0,10,138,62528.31
10942,Email,Healthcare,21.0,1316.0,12.12,9.0,9,5,91.32,23,77967.0,5,27,133509.44
10943,Facebook,Healthcare,14.0,732.0,10.28,19.0,5,12,33.27,23,58063.0,11,79,77531.03
10944,Referral,Finance,4.0,604.0,10.96,14.0,0,6,31.96,48,123717.0,3,96,54512.58
10945,Facebook,Retail,23.0,1029.0,10.45,6.0,9,13,66.15,34,47340.0,10,156,107897.79
10946,Email,Retail,10.0,921.0,6.08,8.0,4,13,72.6,50,100723.0,7,137,107560.12
10947,LinkedIn,Manufacturing,20.0,41.0,18.3,9.0,6,9,35.57,25,80430.0,1,71,60407.77
10948,LinkedIn,Manufacturing,15.0,170.0,9.28,9.0,5,4,51.26,35,137620.0,6,80,80649.29
10949,LinkedIn,Finance,18.0,46.0,3.45,15.0,8,13,95.73,58,31668.0,2,154,110613.6
10950,Email,Manufacturing,20.0,1116.0,15.1,6.0,7,9,39.73,34,105880.0,13,81,103088.32
10951,LinkedIn,Education,13.0,282.0,13.22,4.0,3,7,73.47,34,33195.0,2,87,74558.25
10952,Website,IT,29.0,494.0,7.0,2.0,10,10,79.21,28,107097.0,13,8,129460.59
10953,Referral,IT,8.0,405.0,12.81,17.0,4,12,55.85,28,148625.0,6,2,99745.31
10954,Facebook,IT,9.0,1010.0,5.18,10.0,6,11,95.0,39,127658.0,11,180,136161.98
10955,Facebook,Finance,16.0,549.0,9.45,14.0,7,8,78.93,52,82995.0,2,123,94095.2
10956,Email,Finance,19.0,119.0,18.09,20.0,4,3,56.63,51,112834.0,14,121,76995.73
10958,LinkedIn,IT,7.0,833.0,8.35,4.0,9,7,75.41,31,41076.0,4,93,106743.26
10959,Google,Education,14.0,825.0,16.6,11.0,3,12,67.38,33,40376.0,7,3,108426.39
10960,Referral,Manufacturing,28.0,791.0,19.42,3.0,3,5,90.3,47,126575.0,13,136,128318.49
10961,Website,Education,14.0,1228.0,9.62,14.0,7,1,48.55,39,80839.0,12,2,101829.94
10962,Facebook,Manufacturing,25.0,105.0,10.63,8.0,0,6,43.99,46,89723.0,3,115,68764.35
10963,Google,IT,27.0,791.0,11.87,6.0,7,12,37.11,57,68442.0,6,49,99566.66
10964,Google,IT,4.0,429.0,18.71,9.0,4,8,23.02,29,30392.0,6,101,47876.48
10965,Email,IT,26.0,999.0,17.31,12.0,10,4,23.44,48,139977.0,1,148,71561.85
10966,Facebook,Finance,15.0,1124.0,4.24,7.0,0,14,89.6,52,148682.0,13,29,145473.47
10967,Email,Manufacturing,3.0,1233.0,9.3,11.0,3,1,74.27,23,52106.0,15,145,97142.86
10968,Website,Finance,5.0,1177.0,9.82,18.0,1,3,72.84,52,104845.0,7,74,96076.18
10969,Google,Finance,1.0,1434.0,15.99,0.0,3,2,69.17,25,86829.0,9,105,94397.2
10970,Google,Retail,3.0,1346.0,12.45,15.0,7,3,87.94,28,140095.0,11,150,118159.51
10971,Referral,Education,15.0,826.0,13.43,16.0,4,9,58.42,34,25693.0,9,6,97719.97
10972,Website,Education,24.0,224.0,19.97,17.0,0,6,89.63,23,124473.0,14,62,122803.96
10973,Google,Healthcare,27.0,257.0,2.42,10.0,6,9,48.76,44,119769.0,13,31,106791.97
10974,Website,Finance,8.0,1484.0,5.24,17.0,0,7,94.14,33,84821.0,8,119,118691.51
10975,Facebook,Manufacturing,29.0,1489.0,8.75,6.0,8,0,75.89,49,99159.0,5,12,129940.84
10976,LinkedIn,Retail,4.0,490.0,7.61,17.0,2,12,40.57,28,131086.0,13,12,93263.63
10977,Google,Retail,2.0,647.0,1.41,7.0,2,7,65.13,51,137160.0,4,144,87158.68
10978,Referral,Education,29.0,1074.0,2.74,5.0,5,4,62.64,46,99710.0,0,25,107267.07
10979,Facebook,Finance,24.0,93.0,13.94,6.0,9,11,31.03,38,36352.0,0,150,59281.31
10980,Website,Healthcare,24.0,194.0,17.71,9.0,5,6,67.3,38,77196.0,8,91,91989.22
10981,Email,Finance,10.0,56.0,10.77,10.0,10,10,45.18,27,96066.0,13,88,95818.06
10982,Facebook,IT,4.0,1364.0,11.24,12.0,10,10,24.19,58,29992.0,3,76,69915.54
10983,Google,Finance,3.0,1041.0,5.85,8.0,5,0,95.89,36,78076.0,0,18,110285.45
10984,Website,IT,2.0,314.0,15.59,6.0,0,1,71.32,53,48354.0,10,45,74988.06
10985,LinkedIn,IT,25.0,310.0,15.28,8.0,4,0,90.15,23,28312.0,9,111,100538.83
10986,Facebook,Healthcare,17.0,867.0,12.18,12.0,5,4,74.08,58,70833.0,11,80,109230.37
10987,Google,Manufacturing,23.0,860.0,5.04,2.0,7,13,48.56,24,29318.0,2,68,92875.32
10988,Referral,Education,21.0,1217.0,2.84,2.0,0,13,61.02,56,137363.0,5,140,105037.55
10989,Email,Finance,24.0,947.0,2.22,0.0,4,5,74.06,24,124992.0,13,177,116779.53
10990,Website,IT,20.0,253.0,12.26,20.0,2,9,96.82,29,91003.0,10,161,109895.42
10991,Facebook,Finance,23.0,813.0,16.68,19.0,1,8,40.29,60,52192.0,12,18,95397.6
10992,Facebook,Manufacturing,13.0,1199.0,17.31,1.0,10,7,90.0,37,132841.0,12,54,136800.89
10993,LinkedIn,Education,5.0,791.0,9.81,2.0,7,6,93.93,37,125726.0,10,112,124296.67
10994,LinkedIn,Manufacturing,30.0,979.0,15.9,14.0,6,11,73.63,53,114199.0,7,97,125379.5
10995,Referral,Education,21.0,1083.0,18.99,5.0,9,4,94.5,40,121782.0,12,27,151994.92
10996,Email,Retail,30.0,74.0,6.23,12.0,6,13,51.83,34,144195.0,9,78,108706.44
10997,Referral,Education,9.0,500.0,8.56,20.0,4,14,96.24,42,137908.0,1,153,117903.2
10998,Google,Healthcare,25.0,63.0,18.7,0.0,8,2,76.22,47,62489.0,7,162,84604.68
10999,Google,Manufacturing,29.0,682.0,7.43,10.0,4,15,23.36,23,145059.0,13,88,96819.95
11000,Referral,IT,25.0,1480.0,18.36,18.0,1,8,92.55,44,132507.0,12,54,148337.53
11001,Email,Retail,28.0,791.0,19.64,0.0,2,12,58.76,50,65309.0,15,87,118821.59
11002,Referral,Healthcare,22.0,250.0,13.57,20.0,3,4,56.83,28,133173.0,0,5,87954.1
11003,Email,Finance,6.0,563.0,16.52,1.0,4,2,65.32,42,53273.0,15,123,81739.46
11004,Email,Manufacturing,5.0,721.0,15.24,14.0,2,15,31.95,45,72553.0,10,164,66298.27
11005,Website,IT,25.0,1420.0,14.29,13.0,6,2,57.53,30,54473.0,1,54,103463.88
11006,Email,Education,10.0,961.0,6.83,18.0,4,2,86.49,49,86410.0,7,164,102627.73
11007,LinkedIn,IT,8.0,870.0,2.08,10.0,4,13,21.24,60,149772.0,6,39,80916.72
11008,Email,Finance,7.0,1040.0,7.52,14.0,5,15,41.83,21,38679.0,4,109,79135.74
11009,Email,Retail,7.0,611.0,13.67,5.0,6,5,20.2,41,117981.0,14,132,70015.0
11010,Email,Retail,6.0,1169.0,2.95,19.0,9,0,53.26,59,70310.0,12,74,87496.51
11011,Google,Manufacturing,21.0,268.0,1.23,8.0,9,10,78.27,44,108406.0,15,65,123405.09
11012,LinkedIn,Retail,29.0,1388.0,3.65,4.0,7,3,83.9,29,85683.0,15,168,132508.26
11013,LinkedIn,Manufacturing,20.0,470.0,14.6,19.0,8,12,95.62,46,137765.0,9,37,132559.2
11014,Referral,Manufacturing,3.0,177.0,19.48,1.0,10,7,68.68,29,50992.0,1,67,75937.73
11015,Website,Manufacturing,19.0,1062.0,19.68,5.0,3,2,40.37,40,54433.0,15,111,95566.32
11016,Email,Education,22.0,1341.0,10.39,17.0,4,15,93.93,55,101574.0,8,159,134600.35
11017,Facebook,Healthcare,15.0,417.0,17.52,18.0,4,4,82.03,56,50933.0,4,125,89156.14
11018,Website,Manufacturing,4.0,1103.0,15.0,8.0,7,1,65.95,56,70020.0,7,87,81514.32
11019,Website,Manufacturing,28.0,945.0,10.52,20.0,8,14,75.65,29,54236.0,12,47,132288.21
11020,LinkedIn,Healthcare,12.0,667.0,11.88,5.0,6,1,93.95,42,83735.0,3,155,93484.51
11021,Website,IT,6.0,307.0,3.61,13.0,4,10,76.99,21,34770.0,13,179,86788.21
11022,Email,Manufacturing,19.0,1018.0,18.82,12.0,2,12,49.47,25,94285.0,8,148,96294.95
11023,Email,Education,4.0,1353.0,7.69,10.0,0,6,77.04,29,135121.0,9,13,113390.57
11024,Google,Retail,16.0,618.0,10.45,11.0,10,9,23.22,57,147747.0,6,44,83522.3
11025,Email,Retail,16.0,678.0,13.76,18.0,8,2,50.91,58,86829.0,1,152,60854.54
11026,Email,Finance,5.0,647.0,7.34,18.0,4,4,52.51,39,98391.0,2,125,62850.38
11027,LinkedIn,Finance,13.0,164.0,5.83,20.0,8,2,33.35,28,136682.0,13,119,76051.01
11028,Email,Retail,23.0,609.0,12.99,18.0,9,5,21.85,52,134633.0,1,131,62356.62
11029,Google,Retail,26.0,1200.0,1.47,12.0,3,12,30.67,33,48439.0,4,126,79494.41
11030,Facebook,Education,18.0,519.0,14.69,13.0,4,9,72.37,40,120826.0,1,138,92291.8
11031,LinkedIn,Healthcare,30.0,507.0,10.77,17.0,3,2,84.18,56,36101.0,15,49,116840.1
11032,Facebook,Finance,30.0,1212.0,12.51,11.0,1,7,99.06,57,117776.0,4,124,133416.48
11033,LinkedIn,Healthcare,5.0,413.0,13.01,3.0,0,1,47.71,50,107319.0,12,78,70475.74
11034,Referral,Education,25.0,192.0,11.01,9.0,7,2,67.95,30,144070.0,8,130,94070.09
11035,Website,Retail,16.0,470.0,12.07,16.0,3,7,94.97,51,69917.0,1,103,100895.18
11036,Referral,Manufacturing,27.0,1242.0,13.99,3.0,4,7,60.515,45,117345.0,8,105,96161.69
11037,Email,Healthcare,19.0,444.0,15.31,11.0,5,0,60.515,49,137923.0,6,120,98710.28
11038,Facebook,Retail,14.0,1392.0,14.82,12.0,7,7,80.4,44,108459.0,6,31,132219.04
11039,Email,Retail,25.0,1234.0,17.52,3.0,10,9,27.12,59,138289.0,13,68,111534.23
11040,Website,IT,30.0,317.0,4.6,9.0,7,1,88.9,41,105562.0,4,37,119322.53
11041,LinkedIn,Healthcare,16.0,216.0,8.62,2.0,6,11,85.05,29,66196.0,7,24,116836.86
11042,Website,Manufacturing,27.0,1191.0,19.01,14.0,3,6,22.67,22,48569.0,15,44,90307.17
11043,Google,Healthcare,15.0,159.0,8.54,1.0,5,5,27.29,24,144598.0,6,83,68468.06
11044,Website,Retail,22.0,223.0,3.37,16.0,3,1,23.93,28,66887.0,5,41,56122.05
11045,Google,Manufacturing,4.0,345.0,10.98,5.0,6,4,46.78,52,45893.0,1,179,54713.59
11046,Website,Education,7.0,173.0,3.08,7.0,10,6,60.74,34,112971.0,5,42,79081.66
11047,Google,IT,16.0,45.0,4.85,2.0,0,7,62.59,33,80304.0,13,108,82899.45
11048,Facebook,Retail,16.0,1355.0,19.97,17.0,4,2,41.41,41,148299.0,1,40,97418.21
11049,Email,Finance,22.0,452.0,11.29,0.0,9,0,92.93,44,127428.0,0,48,114603.18
11050,Email,Finance,21.0,274.0,6.4,15.0,9,12,49.46,38,57399.0,8,113,86872.51
11051,Referral,IT,22.0,956.0,19.9,6.0,3,6,23.64,60,142083.0,12,84,79604.71
11052,Email,Education,21.0,1160.0,19.36,2.0,10,12,44.02,46,50236.0,15,4,115453.31
11053,LinkedIn,Retail,8.0,1141.0,9.37,3.0,6,4,62.49,52,117735.0,4,108,98242.12
11054,Website,Healthcare,17.0,158.0,5.95,8.0,8,4,52.66,53,110870.0,9,60,85239.97
11055,Referral,IT,16.0,936.0,16.93,4.0,4,6,41.91,51,139679.0,9,114,90642.74
11056,LinkedIn,Education,27.0,916.0,14.6,18.0,3,0,30.51,38,123753.0,3,167,76809.83
11057,LinkedIn,Healthcare,23.0,370.0,14.05,14.0,8,7,85.53,55,74531.0,11,5,122283.77
11058,Google,Finance,10.0,33.0,17.97,7.0,4,11,99.69,32,105570.0,10,106,113057.18
11059,Email,Finance,10.0,1380.0,14.1,5.0,8,13,46.36,45,121621.0,7,6,113680.3
11060,Facebook,Healthcare,16.0,1463.0,6.39,17.0,7,15,50.53,51,34442.0,14,14,127936.96
11061,Facebook,IT,2.0,335.0,14.18,18.0,3,9,69.44,30,81437.0,4,126,78636.22
11062,Referral,Finance,30.0,937.0,6.81,14.0,10,14,77.48,54,85342.0,13,140,136412.44
11063,Facebook,Retail,9.0,636.0,15.43,6.0,10,4,51.36,23,86829.0,6,62,80916.19
11064,Website,Manufacturing,17.0,1278.0,12.78,9.0,6,7,92.39,59,60069.0,2,27,123729.86
11065,Facebook,Healthcare,11.0,1401.0,2.47,5.0,4,9,64.8,28,98246.0,14,54,114969.82
11066,Referral,Healthcare,10.0,1021.0,10.74,13.0,9,14,56.03,52,63560.0,15,90,111278.05
11067,Facebook,Finance,22.0,350.0,7.52,16.0,3,9,71.73,49,83070.0,7,12,108539.99
11068,Website,IT,25.0,588.0,7.24,8.0,4,4,96.22,42,67427.0,7,136,112175.1
11069,Google,Retail,17.0,1234.0,12.44,18.0,4,11,83.56,40,85496.0,2,74,114932.75
11070,Referral,IT,4.0,647.0,7.12,4.0,10,6,23.2,26,89557.0,8,144,57973.71
11071,Google,Education,16.0,740.0,15.76,6.0,8,9,46.58,49,97752.0,13,180,99460.78
